template_id,template_title,device_type,section_id,section_title,field_id,label,input_type,required,display_order
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,j_final_restoration,J. Final Restoration,hose_reel_system_confirm_no_leakage_after_testing,Confirm no leakage after testing.,text,False,22
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,j_final_restoration,J. Final Restoration,hose_reel_system_confirm_pump_room_clean_and_safe,Confirm pump room clean and safe.,text,False,23
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,j_final_restoration,J. Final Restoration,hose_reel_system_inform_facilities_manager_client_representative_testing_completed,Inform Facilities Manager / client representative testing completed.,text,False,24
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_hose_reel_tank,Hose reel tank,text,False,25
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_pump_starter_panel_before_test,Pump starter panel before test,text,False,26
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_3_phase_voltage_measurement_photo,3-phase voltage measurement photo,text,False,27
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_duty_pump,Duty pump,text,False,28
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_standby_pump_diesel_engine,Standby pump / diesel engine,text,False,29
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_battery_and_charger,Battery and charger,text,False,30
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_fuel_oil_level_if_applicable,Fuel / oil level if applicable,text,False,31
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_sample_hose_reel_cabinet,Sample hose reel cabinet,text,False,32
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_failed_hose_reel_nozzle_hose_condition,Failed hose reel / nozzle / hose condition,text,False,33
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,k_required_photos,K. Required Photos,hose_reel_system_final_normal_pump_panel_status,Final normal pump panel status,text,False,34
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_faults_found,Faults found,text,False,35
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_hose_reels_failed,Hose reels failed,text,False,36
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_pump_issues,Pump issues,text,False,37
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_valve_pipe_leakage,Valve / pipe leakage,text,False,38
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_parts_recommended,Parts recommended,text,False,39
hose_reel_system,Hose Reel System Checklist,HR_SYSTEM,l_report_remarks,L. Report Remarks,hose_reel_system_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,40
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_site_area,Site / area,text,False,1
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_hydrant_zone_block,Hydrant zone / block,text,False,2
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_total_pillar_hydrant_quantity,Total pillar hydrant quantity,text,False,3
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_last_service_date,Last service date,text,False,4
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_water_source_tank_if_known,Water source / tank if known,text,False,5
normal_hydrant,Normal Hydrant Checklist,HYD,a_system_information,A. System Information,normal_hydrant_remarks_from_previous_inspection,Remarks from previous inspection,text,False,6
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_overall_pillar_hydrant_photo,Overall pillar hydrant photo,text,False,7
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_hydrant_cabinet_photo,Hydrant cabinet photo,text,False,8
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_cabinet_key_lock_glass,Cabinet key / lock / glass,text,False,9
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_canvas_hose,Canvas hose,text,False,10
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_nozzle,Nozzle,text,False,11
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_landing_valve,Landing valve,text,False,12
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_cap_and_chain,Cap and chain,text,False,13
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_any_obstruction,Any obstruction,text,False,14
normal_hydrant,Normal Hydrant Checklist,HYD,e_required_photos,E. Required Photos,normal_hydrant_any_damaged_or_missing_item,Any damaged or missing item,text,False,15
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_missing_hose_nozzle_key,Missing hose / nozzle / key,text,False,16
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_broken_cabinet_glass,Broken cabinet glass,text,False,17
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_damaged_landing_valve,Damaged landing valve,text,False,18
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_missing_cap_and_chain,Missing cap and chain,text,False,19
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_obstructed_hydrant,Obstructed hydrant,text,False,20
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_suspected_unauthorized_usage,Suspected unauthorized usage,text,False,21
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_parts_recommended,Parts recommended,text,False,22
normal_hydrant,Normal Hydrant Checklist,HYD,f_report_remarks,F. Report Remarks,normal_hydrant_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,23
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_site_area,Site / area,text,False,1
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_total_extinguisher_quantity,Total extinguisher quantity,text,False,2
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_total_9kg_d_p_quantity,Total 9kg D/P quantity,text,False,3
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_total_2_2kg_co2_2kg_co2_quantity,Total 2.2kg CO2 / 2kg CO2 quantity,text,False,4
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_last_inspection_date,Last inspection date,text,False,5
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_fire_certificate_status_n_a_yes_no,Fire certificate status: N/A / Yes / No,text,False,6
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,a_system_information,A. System Information,portable_fire_extinguisher_if_fire_certificate_is_yes_expiry_date,"If fire certificate is yes, expiry date",text,False,7
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_overall_extinguisher_location_photo,Overall extinguisher location photo,text,False,8
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_bomba_qr_barcode_sticker,Bomba QR / barcode sticker,text,False,9
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_pressure_gauge,Pressure gauge,text,False,10
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_safety_pin_seal,Safety pin / seal,text,False,11
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_nozzle_hose,Nozzle / hose,text,False,12
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_physical_damage_if_any,Physical damage if any,text,False,13
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_leakage_if_any,Leakage if any,text,False,14
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_expired_certificate_expired_sticker_if_any,Expired certificate / expired sticker if any,text,False,15
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,h_required_photos,H. Required Photos,portable_fire_extinguisher_missing_location_photo_if_extinguisher_is_not_found,Missing location photo if extinguisher is not found,text,False,16
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_missing_extinguisher,Missing extinguisher,text,False,17
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_wrong_location,Wrong location,text,False,18
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_expired_bomba_certificate,Expired Bomba certificate,text,False,19
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_drop_in_pressure,Drop in pressure,text,False,20
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_empty_cylinder,Empty cylinder,text,False,21
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_safety_pin_missing,Safety pin missing,text,False,22
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_physical_damage_leakage_clogged_nozzle,Physical damage / leakage / clogged nozzle,text,False,23
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_over_10_12_years,Over 10 / 12 years,text,False,24
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_replacement_recommended,Replacement recommended,text,False,25
portable_fire_extinguisher,Portable Fire Extinguisher Checklist,EXT,i_report_remarks,I. Report Remarks,portable_fire_extinguisher_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,26
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_site_area,Site / area,text,False,1
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_hydrant_tank_location,Hydrant tank location,text,False,2
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_pump_room_location,Pump room location,text,False,3
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_total_pillar_hydrant_quantity,Total pillar hydrant quantity,text,False,4
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_duty_pump_brand_model,Duty pump brand / model,text,False,5
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_duty_pump_serial_number,Duty pump serial number,text,False,6
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_standby_pump_brand_model,Standby pump brand / model,text,False,7
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_standby_pump_serial_number,Standby pump serial number,text,False,8
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_jockey_pump_brand_model,Jockey pump brand / model,text,False,9
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_jockey_pump_serial_number,Jockey pump serial number,text,False,10
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_pump_starter_panel_brand_model,Pump starter panel brand / model,text,False,11
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_zone_butterfly_valve_quantity,Zone butterfly valve quantity,text,False,12
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,a_system_information,A. System Information,pressurized_hydrant_system_last_service_date,Last service date,text,False,13
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_inform_facilities_manager_client_representative_before_testing,Inform Facilities Manager / client representative before testing.,text,False,14
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_confirm_test_discharge_drain_location,Confirm test discharge / drain location.,text,False,15
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_confirm_water_supply_is_available,Confirm water supply is available.,text,False,16
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_confirm_pump_power_supply_is_safe_before_testing,Confirm pump power supply is safe before testing.,text,False,17
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_for_3_phase_supply_measure_all_phases_before_testing,"For 3-phase supply, measure all phases before testing.",text,False,18
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_confirm_standby_diesel_pump_area_is_ventilated_before_test_run,Confirm standby diesel pump area is ventilated before test run.,text,False,19
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,pressurized_hydrant_system_record_who_approved_the_test,Record who approved the test.,text,False,20
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_return_all_valves_to_correct_normal_position,Return all valves to correct normal position.,text,False,21
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_return_pump_panel_selector_to_correct_normal_position,Return pump panel selector to correct normal position.,text,False,22
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_confirm_jockey_duty_standby_pump_status_normal,Confirm jockey / duty / standby pump status normal.,text,False,23
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_confirm_no_leakage_after_testing,Confirm no leakage after testing.,text,False,24
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_confirm_hydrant_cabinet_is_closed_and_secured,Confirm hydrant cabinet is closed and secured.,text,False,25
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,m_final_restoration,M. Final Restoration,pressurized_hydrant_system_inform_facilities_manager_client_representative_testing_completed,Inform Facilities Manager / client representative testing completed.,text,False,26
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_hydrant_water_tank,Hydrant water tank,text,False,27
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_pump_starter_panel_before_test,Pump starter panel before test,text,False,28
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_3_phase_voltage_measurement_photo,3-phase voltage measurement photo,text,False,29
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_jockey_pump,Jockey pump,text,False,30
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_duty_pump,Duty pump,text,False,31
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_standby_pump_diesel_engine,Standby pump / diesel engine,text,False,32
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_battery_and_charger,Battery and charger,text,False,33
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_fuel_oil_level_if_applicable,Fuel / oil level if applicable,text,False,34
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_zone_butterfly_valve,Zone butterfly valve,text,False,35
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_pillar_hydrant_and_cabinet,Pillar hydrant and cabinet,text,False,36
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_hydrant_hose_nozzle_landing_valve,Hydrant hose / nozzle / landing valve,text,False,37
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,n_required_photos,N. Required Photos,pressurized_hydrant_system_final_normal_pump_panel_status,Final normal pump panel status,text,False,38
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_missing_hose_nozzle_key,Missing hose / nozzle / key,text,False,39
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_broken_cabinet_glass,Broken cabinet glass,text,False,40
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_damaged_landing_valve,Damaged landing valve,text,False,41
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_missing_cap_and_chain,Missing cap and chain,text,False,42
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_obstructed_hydrant,Obstructed hydrant,text,False,43
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_suspected_unauthorized_usage,Suspected unauthorized usage,text,False,44
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_pump_issues,Pump issues,text,False,45
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_valve_pipe_leakage,Valve / pipe leakage,text,False,46
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_parts_recommended,Parts recommended,text,False,47
pressurized_hydrant_system,Pressurized Hydrant System Checklist,HYD_PRESSURIZED,o_report_remarks,O. Report Remarks,pressurized_hydrant_system_follow_up_quotation_required_yes_no,Follow-up quotation required: Yes / No,text,False,48
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_system_location,System location,text,False,1
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_sprinkler_tank_location,Sprinkler tank location,text,False,2
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_pump_room_location,Pump room location,text,False,3
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_duty_pump_brand_model,Duty pump brand / model,text,False,4
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_duty_pump_serial_number,Duty pump serial number,text,False,5
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_standby_pump_brand_model,Standby pump brand / model,text,False,6
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_standby_pump_serial_number,Standby pump serial number,text,False,7
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_jockey_pump_brand_model,Jockey pump brand / model,text,False,8
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_jockey_pump_serial_number,Jockey pump serial number,text,False,9
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_pump_starter_panel_brand_model,Pump starter panel brand / model,text,False,10
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_sprinkler_alarm_valve_quantity,Sprinkler alarm valve quantity,text,False,11
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_zone_valve_quantity,Zone valve quantity,text,False,12
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_flow_switch_quantity,Flow switch quantity,text,False,13
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,a_system_information,A. System Information,sprinkler_system_last_service_date,Last service date,text,False,14
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_inform_facilities_manager_client_representative_before_testing,Inform Facilities Manager / client representative before testing.,text,False,15
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_confirm_test_discharge_drain_location,Confirm test discharge / drain location.,text,False,16
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_confirm_water_supply_is_available,Confirm water supply is available.,text,False,17
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_confirm_pump_power_supply_is_safe_before_testing,Confirm pump power supply is safe before testing.,text,False,18
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_for_3_phase_supply_measure_all_phases_before_testing,"For 3-phase supply, measure all phases before testing.",text,False,19
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_confirm_standby_diesel_pump_area_is_ventilated_before_test_run,Confirm standby diesel pump area is ventilated before test run.,text,False,20
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_confirm_sprinkler_alarm_fire_alarm_interface_before_flow_proving_test,Confirm sprinkler alarm / fire alarm interface before flow proving test.,text,False,21
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,b_safety_preparation_before_testing,B. Safety Preparation Before Testing,sprinkler_system_record_who_approved_the_test,Record who approved the test.,text,False,22
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_return_all_valves_to_correct_normal_open_closed_position,Return all valves to correct normal open/closed position.,text,False,23
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_return_pump_panel_selector_to_correct_normal_position,Return pump panel selector to correct normal position.,text,False,24
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_confirm_jockey_duty_standby_pump_status_normal,Confirm jockey / duty / standby pump status normal.,text,False,25
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_confirm_alarm_valves_reset_and_normal,Confirm alarm valves reset and normal.,text,False,26
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_confirm_no_leakage_after_testing,Confirm no leakage after testing.,text,False,27
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_confirm_fire_alarm_panel_status_normal_if_interface_was_tested,Confirm fire alarm panel status normal if interface was tested.,text,False,28
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,l_final_restoration,L. Final Restoration,sprinkler_system_inform_facilities_manager_client_representative_testing_completed,Inform Facilities Manager / client representative testing completed.,text,False,29
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_sprinkler_water_tank,Sprinkler water tank,text,False,30
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_pump_starter_panel_before_test,Pump starter panel before test,text,False,31
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_3_phase_voltage_measurement_photo,3-phase voltage measurement photo,text,False,32
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_jockey_pump,Jockey pump,text,False,33
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_duty_pump,Duty pump,text,False,34
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_standby_pump_diesel_engine,Standby pump / diesel engine,text,False,35
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_battery_and_charger,Battery and charger,text,False,36
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_fuel_oil_level_if_applicable,Fuel / oil level if applicable,text,False,37
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_breeching_inlet,Breeching inlet,text,False,38
sprinkler_system,Sprinkler System Checklist,SPK_SYSTEM,m_required_photos,M. Required Photos,sprinkler_system_alarm_valve_set,Alarm valve set,text,False,39
